milis,ecg
1436875477040,504
1436875477044,1022
1436875477048,507
1436875477052,506
1436875477056,506
1436875477060,505
1436875477064,505
1436875477068,505
1436875477072,505
1436875477076,505
1436875477080,505
1436875477084,505
1436875477088,505
1436875477092,505
1436875477096,505
1436875477100,505
1436875477104,505
1436875477108,505
1436875477112,505
1436875477116,506
1436875477120,1022
1436875477124,506
1436875477128,507
1436875477132,507
1436875477136,1023
1436875477140,507
1436875477144,507
1436875477148,507
1436875477152,1023
1436875477156,507
1436875477160,508
1436875477164,508
1436875477168,509
1436875477172,510
1436875477176,510
1436875477180,510
1436875477184,1022
1436875477188,510
1436875477192,510
1436875477196,510
1436875477200,1022
1436875477204,510
1436875477208,510
1436875477212,511
1436875477216,1023
1436875477220,511
1436875477224,512
1436875477228,512
1436875477232,512
1436875477236,512
1436875477240,512
1436875477244,512
1436875477248,1023
1436875477252,511
1436875477256,510
1436875477260,510
1436875477264,509
1436875477268,509
1436875477272,509
1436875477276,508
1436875477280,508
1436875477284,507
1436875477288,507
1436875477292,508
1436875477296,508
1436875477300,508
1436875477304,508
1436875477308,508
1436875477312,508
1436875477316,508
1436875477320,508
1436875477324,508
1436875477328,508
1436875477332,508
1436875477336,508
1436875477340,508
1436875477344,508
1436875477348,508
1436875477352,508
1436875477356,509
1436875477360,509
1436875477364,509
1436875477368,509
1436875477372,509
1436875477376,509
1436875477380,509
1436875477384,509
1436875477388,509
1436875477392,509
1436875477396,509
1436875477400,509
1436875477404,509
1436875477408,509
1436875477412,509
1436875477416,509
1436875477420,509
1436875477424,509
1436875477428,509
1436875477432,509
1436875477436,509
1436875477440,509
1436875477444,509
1436875477448,509
1436875477452,509
1436875477456,509
1436875477460,508
1436875477464,508
1436875477468,508
1436875477472,508
1436875477476,509
1436875477480,509
1436875477484,508
1436875477488,508
1436875477492,508
1436875477496,508
1436875477500,508
1436875477504,508
1436875477508,508
1436875477512,508
1436875477516,508
1436875477520,508
1436875477524,508
1436875477528,508
1436875477532,508
1436875477536,508
1436875477540,508
1436875477544,508
1436875477548,508
1436875477552,508
1436875477556,508
1436875477560,508
1436875477564,508
1436875477568,508
1436875477572,508
1436875477576,508
1436875477580,508
1436875477584,508
1436875477588,508
1436875477592,508
1436875477596,508
1436875477600,508
1436875477604,508
1436875477608,508
1436875477612,508
1436875477616,508
1436875477620,508
1436875477624,508
1436875477628,507
1436875477632,507
1436875477636,507
1436875477640,1023
1436875477644,507
1436875477648,508
1436875477652,508
1436875477656,508
1436875477660,508
1436875477664,509
1436875477668,509
1436875477672,1022
1436875477676,510
1436875477680,510
1436875477684,510
1436875477688,1022
1436875477692,509
1436875477696,509
1436875477700,509
1436875477704,509
1436875477708,509
1436875477712,509
1436875477716,509
1436875477720,509
1436875477724,509
1436875477728,509
1436875477732,509
1436875477736,509
1436875477740,509
1436875477744,509
1436875477748,509
1436875477752,509
1436875477756,510
1436875477760,510
1436875477764,510
1436875477768,509
1436875477772,506
1436875477776,501
1436875477780,496
1436875477784,492
1436875477788,491
1436875477792,495
1436875477796,505
1436875477800,520
1436875477804,539
1436875477808,561
1436875477812,583
1436875477816,600
1436875477820,608
1436875477824,601
1436875477828,582
1436875477832,555
1436875477836,529
1436875477840,511
1436875477844,1023
1436875477848,502
1436875477852,504
1436875477856,505
1436875477860,505
1436875477864,505
1436875477868,505
1436875477872,504
1436875477876,504
1436875477880,504
1436875477884,504
1436875477888,504
1436875477892,504
1436875477896,504
1436875477900,504
1436875477904,504
1436875477908,504
1436875477912,505
1436875477916,505
1436875477920,505
1436875477924,505
1436875477928,506
1436875477932,506
1436875477936,506
1436875477940,1022
1436875477944,506
1436875477948,506
1436875477952,506
1436875477956,1022
1436875477960,506
1436875477964,506
1436875477968,506
1436875477972,1023
1436875477976,507
1436875477980,508
1436875477984,508
1436875477988,509
1436875477992,509
1436875477996,509
1436875478000,509
1436875478004,509
1436875478008,509
1436875478012,509
1436875478016,510
1436875478020,1022
1436875478024,510
1436875478028,510
1436875478032,510
1436875478036,1022
1436875478040,511
1436875478044,512
1436875478048,513
1436875478052,513
1436875478056,513
1436875478060,512
1436875478064,512
1436875478068,1023
1436875478072,510
1436875478076,510
1436875478080,510
1436875478084,509
1436875478088,509
1436875478092,508
1436875478096,508
1436875478100,508
1436875478104,508
1436875478108,508
1436875478112,508
1436875478116,508
1436875478120,508
1436875478124,508
1436875478128,508
1436875478132,508
1436875478136,508
1436875478140,508
1436875478144,508
1436875478148,509
1436875478152,509
1436875478156,509
1436875478160,509
1436875478164,509
1436875478168,509
1436875478172,509
1436875478176,509
1436875478180,508
1436875478184,508
1436875478188,509
1436875478192,509
1436875478196,509
1436875478200,509
1436875478204,509
1436875478208,509
1436875478212,509
1436875478216,509
1436875478220,509
1436875478224,509
1436875478228,509
1436875478232,509
1436875478236,509
1436875478240,509
1436875478244,509
1436875478248,509
1436875478252,509
1436875478256,508
1436875478260,508
1436875478264,508
1436875478268,508
1436875478272,508
1436875478276,508
1436875478280,508
1436875478284,508
1436875478288,508
1436875478292,508
1436875478296,508
1436875478300,508
1436875478304,509
1436875478308,508
1436875478312,508
1436875478316,508
1436875478320,508
1436875478324,508
1436875478328,508
1436875478332,508
1436875478336,508
1436875478340,508
1436875478344,508
1436875478348,1023
1436875478352,507
1436875478356,507
1436875478360,507
1436875478364,508
1436875478368,508
1436875478372,508
1436875478376,508
1436875478380,508
1436875478384,508
1436875478388,507
1436875478392,507
1436875478396,1023
1436875478400,507
1436875478404,507
1436875478408,507
1436875478412,1023
1436875478416,507
1436875478420,508
1436875478424,508
1436875478428,508
1436875478432,507
1436875478436,507
1436875478440,506
1436875478444,1022
1436875478448,506
1436875478452,506
1436875478456,506
1436875478460,1022
1436875478464,506
1436875478468,506
1436875478472,506
1436875478476,1023
1436875478480,507
1436875478484,508
1436875478488,508
1436875478492,508
1436875478496,508
1436875478500,507
1436875478504,507
1436875478508,1023
1436875478512,507
1436875478516,507
1436875478520,507
1436875478524,1023
1436875478528,506
1436875478532,506
1436875478536,506
1436875478540,1023
1436875478544,507
1436875478548,508
1436875478552,508
1436875478556,508
1436875478560,507
1436875478564,507
1436875478568,507
1436875478572,1023
1436875478576,507
1436875478580,505
1436875478584,501
1436875478588,496
1436875478592,491
1436875478596,488
1436875478600,489
1436875478604,496
1436875478608,509
1436875478612,526
1436875478616,548
1436875478620,571
1436875478624,591
1436875478628,603
1436875478632,1023
1436875478636,589
1436875478640,564
1436875478644,536
1436875478648,1022
1436875478652,501
1436875478656,498
1436875478660,500
1436875478664,1022
1436875478668,504
1436875478672,504
1436875478676,503
1436875478680,1023
1436875478684,502
1436875478688,502
1436875478692,501
1436875478696,501
1436875478700,501
1436875478704,501
1436875478708,501
1436875478712,1022
1436875478716,502
1436875478720,502
1436875478724,502
1436875478728,1022
1436875478732,503
1436875478736,503
1436875478740,503
1436875478744,1023
1436875478748,504
1436875478752,504
1436875478756,504
1436875478760,504
1436875478764,504
1436875478768,504
1436875478772,504
1436875478776,504
1436875478780,505
1436875478784,505
1436875478788,505
1436875478792,1022
1436875478796,506
1436875478800,507
1436875478804,507
1436875478808,508
1436875478812,508
1436875478816,508
1436875478820,508
1436875478824,508
1436875478828,508
1436875478832,508
1436875478836,508
1436875478840,508
1436875478844,509
1436875478848,509
1436875478852,1022
1436875478856,510
1436875478860,509
1436875478864,509
1436875478868,508
1436875478872,508
1436875478876,508
1436875478880,508
1436875478884,1023
1436875478888,506
1436875478892,505
1436875478896,504
1436875478900,504
1436875478904,503
1436875478908,503
1436875478912,503
1436875478916,1023
1436875478920,503
1436875478924,503
1436875478928,503
1436875478932,1023
1436875478936,503
1436875478940,503
1436875478944,503
1436875478948,1023
1436875478952,503
1436875478956,503
1436875478960,504
1436875478964,1023
1436875478968,503
1436875478972,503
1436875478976,504
1436875478980,504
1436875478984,504
1436875478988,504
1436875478992,504
1436875478996,504
1436875479000,504
1436875479004,504
1436875479008,504
1436875479012,504
1436875479016,504
1436875479020,504
1436875479024,505
1436875479028,505
1436875479032,505
1436875479036,505
1436875479040,504
1436875479044,504
1436875479048,504
1436875479052,504
1436875479056,504
1436875479060,504
1436875479064,504
1436875479068,504
1436875479072,504
1436875479076,504
1436875479080,504
1436875479084,504
1436875479088,504
1436875479092,504
1436875479096,504
1436875479100,504
1436875479104,504
1436875479108,504
1436875479112,504
1436875479116,503
1436875479120,1023
1436875479124,504
1436875479128,504
1436875479132,505
1436875479136,505
1436875479140,506
1436875479144,505
1436875479148,506
1436875479152,1022
1436875479156,506
1436875479160,506
1436875479164,507
1436875479168,1023
1436875479172,506
1436875479176,506
1436875479180,506
1436875479184,1022
1436875479188,506
1436875479192,506
1436875479196,505
1436875479200,505
1436875479204,505
1436875479208,505
1436875479212,505
1436875479216,505
1436875479220,505
1436875479224,506
1436875479228,506
1436875479232,1023
1436875479236,507
1436875479240,507
1436875479244,507
1436875479248,1023
1436875479252,507
1436875479256,507
1436875479260,507
1436875479264,1023
1436875479268,507
1436875479272,507
1436875479276,507
1436875479280,1023
1436875479284,507
1436875479288,507
1436875479292,507
1436875479296,508
1436875479300,508
1436875479304,508
1436875479308,508
1436875479312,1023
1436875479316,507
1436875479320,507
1436875479324,507
1436875479328,508
1436875479332,508
1436875479336,506
1436875479340,503
1436875479344,498
1436875479348,492
1436875479352,487
1436875479356,1023
1436875479360,492
1436875479364,504
1436875479368,522
1436875479372,545
1436875479376,569
1436875479380,592
1436875479384,607
1436875479388,1022
1436875479392,597
1436875479396,572
1436875479400,543
1436875479404,1022
1436875479408,503
1436875479412,498
1436875479416,500
1436875479420,1023
1436875479424,505
1436875479428,505
1436875479432,504
1436875479436,1023
1436875479440,503
1436875479444,502
1436875479448,502
1436875479452,1022
1436875479456,502
1436875479460,503
1436875479464,503
1436875479468,1023
1436875479472,503
1436875479476,503
1436875479480,503
1436875479484,1023
1436875479488,503
1436875479492,504
1436875479496,504
1436875479500,504
1436875479504,504
1436875479508,504
1436875479512,504
1436875479516,504
1436875479520,504
1436875479524,504
1436875479528,505
1436875479532,505
1436875479536,506
1436875479540,506
1436875479544,506
1436875479548,1022
1436875479552,506
1436875479556,507
1436875479560,508
1436875479564,508
1436875479568,509
1436875479572,509
1436875479576,509
1436875479580,508
1436875479584,508
1436875479588,508
1436875479592,509
1436875479596,509
1436875479600,509
1436875479604,510
1436875479608,1022
1436875479612,510
1436875479616,510
1436875479620,509
1436875479624,509
1436875479628,509
1436875479632,508
1436875479636,508
1436875479640,1023
1436875479644,506
1436875479648,505
1436875479652,504
1436875479656,504
1436875479660,503
1436875479664,503
1436875479668,504
1436875479672,504
1436875479676,504
1436875479680,504
1436875479684,504
1436875479688,504
1436875479692,503
1436875479696,503
1436875479700,503
1436875479704,1023
1436875479708,503
1436875479712,503
1436875479716,503
1436875479720,504
1436875479724,504
1436875479728,504
1436875479732,504
1436875479736,505
1436875479740,505
1436875479744,505
1436875479748,505
1436875479752,505
1436875479756,505
1436875479760,505
1436875479764,505
1436875479768,505
1436875479772,505
1436875479776,505
1436875479780,505
1436875479784,505
1436875479788,505
1436875479792,505
1436875479796,506
1436875479800,1022
1436875479804,506
1436875479808,506
1436875479812,506
1436875479816,1022
1436875479820,506
1436875479824,506
1436875479828,506
1436875479832,1022
1436875479836,506
1436875479840,506
1436875479844,506
1436875479848,506
1436875479852,506
1436875479856,506
1436875479860,1022
1436875479864,506
1436875479868,506
1436875479872,506
1436875479876,1022
1436875479880,506
1436875479884,506
1436875479888,506
1436875479892,1022
1436875479896,506
1436875479900,506
1436875479904,506
1436875479908,1022
1436875479912,506
1436875479916,506
1436875479920,506
1436875479924,1022
1436875479928,506
1436875479932,506
1436875479936,506
1436875479940,1022
1436875479944,506
1436875479948,506
1436875479952,507
1436875479956,508
1436875479960,508
1436875479964,508
1436875479968,509
1436875479972,509
1436875479976,508
1436875479980,508
1436875479984,508
1436875479988,508
1436875479992,508
1436875479996,508
1436875480000,508
1436875480004,508
1436875480008,508
1436875480012,508
1436875480016,508
1436875480020,508
1436875480024,508
1436875480028,508
1436875480032,508
1436875480036,508
1436875480040,509
1436875480044,509
1436875480048,510
1436875480052,1022
1436875480056,510
1436875480060,508
1436875480064,503
1436875480068,1022
1436875480072,492
1436875480076,489
